,Unnamed: 0,Unnamed: 0.1,instagram_likes,instagram_followers,created_at,title,#cocacola,#coke,#love,a,#drink,#cola,my,i,#me,#instagood,the,#followme,#summer,#like,#red,#name,#coca,with,#instagram,coke,#follow,#friends,#happy,coca,de,#picoftheday,to,#share,cola,#photooftheday,:),and,#my,#food,#tagsforlikes,me,#instadaily,#cool,#instamood,la,#fun,#cute,this,#girl,in,#with,#like4like,#swag,is,of,day_week,hour_day
10892,10892,10891,0.0,51.0,2013-06-12T09:37:23Z,Ahora si que si me han comprado!! Amo la coca cola!!! #cocacola #red #sergio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9
10893,10893,10892,3.0,114.0,2013-06-12T09:37:22Z,☺ #cocacola #zero #drink #for #me #work #friends #happy #day,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10894,10894,10893,3.0,13.0,2013-06-12T09:34:26Z,Love the simple #design of this #polish #can of #cocacola bought in #chinese #takeaway in #london #coke  #packaging  #productdesign,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,9
10895,10895,10894,171.0,969.0,2013-06-12T09:34:26Z,"Brincadeira de criança, como é bom! Como é bom! Hahaha eu tenho a força !",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10896,10896,10895,96.0,969.0,2013-06-12T09:34:25Z,I wish you here! <3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10897,10897,10896,2.0,235.0,2013-06-12T09:34:25Z,♡ @isidoramrdak #mc #donalds#usce#shopping#centar#cocacola#love#instagram#serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10898,10898,10897,2.0,333.0,2013-06-12T09:34:25Z, #coke #cocacola #name #volkswagen #passat #red #car #travelling,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10899,10899,10898,0.0,23.0,2013-06-12T09:34:24Z,#hair #blondhair #girls #polishgirls #instalike #instagood #bestoftheday #cocacola,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10900,10900,10899,5.0,62.0,2013-06-12T09:34:24Z,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10901,10901,10900,3.0,33.0,2013-06-12T09:34:23Z,#forever #young #yolo #cooke #cocacola #bouteille #allumé,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10902,10902,10901,5.0,306.0,2013-06-12T09:34:23Z,#cocacola #sign #signs #patterns #lines #wall #wallpaper #red #blue #lookingup #losangeles #socal #southerncalifornia #california,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10903,10903,10902,2.0,15.0,2013-06-12T09:34:23Z,It's gonna be a good day!! #newshoes #nike #bagel #cocacola #hangover,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10904,10904,10903,0.0,250.0,2013-06-12T09:34:22Z,Victiiiiime du marketing ... #cocacola #marketing #bottle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10905,10905,10904,,,2013-06-12T09:32:27Z,#cocacola #bored :)) http://t.co/iiGhEr85qF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10906,10906,10905,0.0,16.0,2013-06-12T09:31:38Z,#cocacola #zero #mistrz #podziel_się_radością,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10907,10907,10906,3.0,231.0,2013-06-12T09:31:38Z,#coke #cocacola #love,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10908,10908,10907,0.0,205.0,2013-06-12T09:31:37Z,Yepp!✌ #twister #cocacola @emeliiehog  @sexigaadam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10909,10909,10908,0.0,143.0,2013-06-12T09:31:36Z,#cocacola#for#who#haha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10910,10910,10909,2.0,222.0,2013-06-12T09:31:35Z,Coke tastes better in a can #coke #cocacola #red #real #taste #uplifting #refreshment #white #ha,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9
10911,10911,10910,4.0,314.0,2013-06-12T09:31:35Z,#me #cocacola #stress #studio #instacoca #condividi #amore #kuwait #q8 #condividicocacola,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10912,10912,10911,0.0,84.0,2013-06-12T09:31:33Z,Miryenda! Mantou #mantou #breadsticks #stuffedbread #cheesy #meltcheese #roastbeed #cocacola #coke #geekerzoneinternetcafelp #iprintdesigns,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10913,10913,10912,16.0,306.0,2013-06-12T09:31:30Z,I love you <3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10914,10914,10913,0.0,28.0,2013-06-12T09:31:26Z,#movie#time#rainy#day#the#lucky#one#food#cocacola#candy#with#my#junior#girl @lotta_emiliaa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10915,10915,10914,482.0,4098.0,2013-06-12T09:31:24Z,What's Up Doc'?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10916,10916,10915,0.0,43.0,2013-06-12T09:28:50Z,#coke #cocacola #drug #vicious #vicio,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10917,10917,10916,0.0,7.0,2013-06-12T09:28:49Z,#lovemydad #dave #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10918,10918,10917,3.0,351.0,2013-06-12T09:28:48Z,#cocacola #truck #lovely #sunny #day #happiness #summer #june #love #КокаКола #Праздниккнамприходит #весельяприносит и #вкусбодрящий #летосолнцежара #насмучаетжажда #атутеще #этотгрузовик ☀☀☀☀☀☀☀,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10919,10919,10918,8.0,493.0,2013-06-12T09:28:45Z,#cocacola #coke #alcohol #drinks #straw #ice #doubletap #heart #holiday #missit #takemeback,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10920,10920,10919,15.0,775.0,2013-06-12T09:28:43Z,Danke #CocaCola - #foreveralone -Gefühl ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10921,10921,10920,1.0,5.0,2013-06-12T09:28:41Z,#io #cocacola #bomber #esselunga #likeit #followme #torino,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10922,10922,10921,0.0,33.0,2013-06-12T09:28:40Z,#cocacola #bubbles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10923,10923,10922,18.0,237.0,2013-06-12T09:28:38Z,#cocacola #cocacolazero #TagsForLikes #TFLers #tweegram #photooftheday #20likes #amazing #followme #follow4follow #like4like #look #instalike #igers #picoftheday #food #instadaily #instafollow #like #iphoneonly #instagood #bestoftheday #instacool #instago #all_shots #follow #webstagram #colorful #style #swag,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,9
10924,10924,10923,22.0,951.0,2013-06-12T09:28:36Z,Hooray! Serving #CocaCola in the #Lounge!  but only temporary =( #favorite #softdrink #MoreOptions #PT #FirstClass #BusinessClass #VIP #DOHDP #VVIP,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9
10925,10925,10924,2.0,320.0,2013-06-12T09:28:31Z,#coke #cocacola #cola #cinema #girl #like #атриум,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9
10926,10926,10925,0.0,248.0,2013-06-12T09:28:31Z,English excursion today with #cooper and #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10927,10927,10926,0.0,253.0,2013-06-12T09:28:29Z,Fant Mette cola ❤ #cola#hot#cold#red#drink#cocacola#mette#skateboard#sun#sandingane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10928,10928,10927,0.0,9.0,2013-06-12T09:28:23Z,Un #CocaCola ? :),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10929,10929,10928,5.0,76.0,2013-06-12T09:25:26Z,#free #cocacola #in #krakow #poland #drink #yummy #friends #like4liles  #like #tags4likes #follow,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10930,10930,10929,2.0,55.0,2013-06-12T09:25:26Z,#cocacola#red#tasty#gold#audi#car#Kaunas#city#guess#insta#nails,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10931,10931,10930,3.0,74.0,2013-06-12T09:25:26Z,#cocacola #mansouralsuwaidi #alsuwaidi #GMC #pickup #photography #uae #locals #abudhabi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10932,10932,10931,8.0,1121.0,2013-06-12T09:25:25Z,Look everyone..look what I found yesterday in my corner shop..of all places!!! Lol x #cocacola #myname #loveit,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9
10933,10933,10932,2.0,48.0,2013-06-12T09:25:25Z,Dernière heure de l'année tous ensemble! @remleroi @cocorider @ebersoldemarie ... 2GT4 Aight! #CocaCola#fun#pataya#Chips#enjoy#kronenbourg#KR3W#enjoy#with#brow#quenelle#douillage#somalienne#popow#Fanta#Lait#Lays#Scheppes#Lipton#IceTea#lycée#marchal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10934,10934,10933,2.0,28.0,2013-06-12T09:25:24Z,#cocacola #me #truth,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10935,10935,10934,1.0,646.0,2013-06-12T09:25:24Z,Cute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10936,10936,10935,10.0,114.0,2013-06-12T09:25:22Z,*____* @davidvaniii #onedirection #band #directioner #followme #follow #like #likers #likeplease,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10937,10937,10936,5.0,889.0,2013-06-12T09:25:22Z,Coke and hot dog before flying to Spain  #love #instagood #me #cute #instagramtagsdotcom #tbt #instamood #iphonesia #picoftheday #beautiful #igers #food #instadaily #tweegram #summer #instagramhub #sweden #bestoftheday #cocacola #iphoneonly #igdaily #picstitch #webstagram #bergen #coke #oslo #norwegian #sweden #norge #norway,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,9
10938,10938,10937,0.0,88.0,2013-06-12T09:25:21Z,My occasional indulgence.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10939,10939,10938,1.0,778.0,2013-06-12T09:22:35Z,#coke #cocacola #bottle #personal #soft #drink #instafamous #instagramers #instamood #instapics #iphonesia #teamiphone #iphone4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9
10940,10940,10939,0.0,141.0,2013-06-12T09:22:32Z,Jedna moderna #CocaCola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10941,10941,10940,0.0,637.0,2013-06-12T09:22:29Z,you can hardly see me but i dont care i thought it was cool #London#shadow#advert#commercial#cocacola#silhouette#girl#dayout#follow#followbackalways#followback#f4f,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10942,10942,10941,1.0,68.0,2013-06-12T09:22:26Z,Oooh yeah buddy I found my name and surname  #shareacoke #cocacola #drinks #happy #likeaboss,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10943,10943,10942,0.0,57.0,2013-06-12T09:19:47Z,Friends forever#cocacola#soda#friends4ever#elena#diana#instapic #instahub #instalife #instamood#picoftheday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10944,10944,10943,30.0,469.0,2013-06-12T09:19:44Z,Aww x)) #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10945,10945,10944,8.0,332.0,2013-06-12T09:19:42Z,#cocacola #giorgia #beautiful #instagood #tbt #awesome #igers #tan #happy #webstangram #iphonesia #love #instaDM #igdaily #awesomepic #popular #follow #love #all_shots #shotout #good #f4f #like #follow4follow #followback #followme,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10946,10946,10945,4.0,316.0,2013-06-12T09:19:42Z,#coca-cola #dj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10947,10947,10946,2.0,21.0,2013-06-12T09:19:41Z,#cocacola #yummy.  #,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10948,10948,10947,5.0,10.0,2013-06-12T09:19:40Z,#cocacola #drink #love #followme  #follow,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10949,10949,10948,7.0,34.0,2013-06-12T09:19:39Z,#cocacola#me#shmeker#school#share#a#coke#with#me#much#love♥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10950,10950,10949,7.0,472.0,2013-06-12T09:19:38Z,#food #cocacola #morning #pizza #photo #photooftheday #followall #followhim #followme #club #capture #tweegram #today #twitter #look #lik #likeforlike #like4like #me #moment,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9
10951,10951,10950,6.0,113.0,2013-06-12T09:19:35Z,#share#a#cocacola#with#Celine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10952,10952,10951,0.0,72.0,2013-06-12T09:19:33Z,#meg#cocacola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10953,10953,10952,1.0,48.0,2013-06-12T09:19:31Z,#cocacola #myname #camilla #bottle #instagram #goodmorning #nomistrani #stranecoincidenze,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10954,10954,10953,0.0,23.0,2013-06-12T09:19:29Z,#advertisers #Cocacola #red #primark #earrings #makeup #peace #extensions #life #boredom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10955,10955,10954,8.0,208.0,2013-06-12T09:16:46Z,@mitchelvanoers #love #you #cocacola #red,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10956,10956,10955,10.0,40.0,2013-06-12T09:16:44Z,Tag #girlziinspo on your Pictures! #fashion #summer #summer2013 #cute #drinks #bikini #pink #victoriassecret #love #lovespell #pureseduction #outfit #red #sun #girlziinspo #girlsinspo #lovesummer #dress #sunglasses #flower #pool #water #watermelon #kiwi #fruits #milshakes #cocacola,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,9
10957,10957,10956,4.0,40.0,2013-06-12T09:16:42Z,Tag #girlziinspo on your Pictures! #fashion #summer #summer2013 #cute #drinks #bikini #pink #victoriassecret #love #lovespell #pureseduction #outfit #red #sun #girlziinspo #girlsinspo #lovesummer #dress #sunglasses #flower #pool #water #watermelon #kiwi #fruits #milshakes #cocacola,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,9
10958,10958,10957,2.0,327.0,2013-06-12T09:16:40Z,Relax! #icecream#dog#sun#summer#hot#mago'#mydog#love#dogs#day#cocacola#music#city#Beyoncè#mylove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10959,10959,10958,0.0,196.0,2013-06-12T09:16:38Z,#pipasss#cocacola#ilbomber#top#troppobuono#ultimogiorno#fanculotutto#tiamotantoamoremio @ginnimastronardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10960,10960,10959,0.0,308.0,2013-06-12T09:16:35Z,#vapaapäivä#nam#best#tasty#cocacola#5kisses#icecream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10961,10961,10960,0.0,129.0,2013-06-12T09:16:33Z,Удачно #cocacola #pepsi #poland #germany #ban #Bayern #sugar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10962,10962,10961,2.0,35.0,2013-06-12T09:16:30Z,#cocacola#szymon#for#friend#instadrink#instagood#ściełam#spodnie#nogi#ugly#nike#wrocław#wycieczka#sogood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10963,10963,10962,0.0,86.0,2013-06-12T09:16:28Z,Törstig som vart godissugen. Jag behöver lite mer kärlek ❤#Marabou #choklad #mix #cola #delaencola #cocacola #sommaren #sommar,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10964,10964,10963,1.0,36.0,2013-06-12T09:16:26Z,Meryenda tayo. #calbee #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10965,10965,10964,5.0,140.0,2013-06-12T09:13:36Z,The new Coca Cola 300ml for only 10 pesos :))) #cocacola #coke #new #sulit #cool #view #small,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10966,10966,10965,1.0,44.0,2013-06-12T09:13:33Z,#Best#party#ever#complex#CATE#cocacola#Time#just#love#YOU#Cate#happy#days#crazy#days#lalala#con#voi!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
10967,10967,10966,1.0,70.0,2013-06-12T09:13:32Z,#cocacola #zero #name #picoftheday #igercatania #andrea #apple #imac #wow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
