,Unnamed: 0,Unnamed: 0.1,instagram_likes,instagram_comments,instagram_followers,country,title,zip,kmeans,#cocacola,#coke,#love,a,#drink,#cola,my,i,#me,#instagood,the,#followme,#summer,#like,#red,#name,#coca,with,#instagram,coke,#follow,#friends,#happy,coca,de,#picoftheday,to,#share,cola,#photooftheday,:),and,#my,#food,#tagsforlikes,me,#instadaily,#cool,#instamood,la,#fun,#cute,this,#girl,in,#with,#like4like,#swag,is,of
6384,6384,6384,13,0,499,United Kingdom,Girls #love #friends #cute #cocacola #fashion #girls #dipdye,CR3 7,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6385,6385,6385,17,0,135,Austria,#easysquare#cola#ksa#dubai#instamood#instaphoto#instafun#photo#fun#chilling#vacation#picture#summer#drenk#cocacola#q8#qatar#khobar#uae#mbc,1010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6386,6386,6386,0,0,8,,#billboard #advert #cocacola #coke,,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6387,6387,6387,0,0,115,,SÃ_ falta umaa #Chupasociedade @luanpugas  #cocacola  #coca #copafifa  #vamosjuntoscolorirobrasil #cocaazul #cocaverde,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6388,6388,6388,24,1,308,,î”¢,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6389,6389,6389,2,0,256,,Cherry coke and macroecononics.. late night studying #exam#cherrycoke#cocacola#studying#tired#lazymood,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6390,6390,6390,2,0,293,,@mik3_c #cocacola lol ï˜„ï˜„ï˜„ï‘çï‘çï‘ç,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6391,6391,6391,6,1,218,Italy,H 6.11 pm,20148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6392,6392,6392,1,0,50,South Africa,#jackdaniels #coke #cocacola #coca-cola #liquor #jdcoke #jd&coke #bourbonwiskey #car #boozing #hangout,2191,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6393,6393,6393,1,1,14,,"Pajamas, I luv uuu!!! Yay!!!ï˜›âù_",,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6394,6394,6394,0,0,88,,#vainillacoke#delicious#red#sure#cokecoke#cocacola,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6395,6395,6395,0,0,52,,A snack with le Best friend (: #hotcheetohs #with #cheese #Cocacola @tonylemus,,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6396,6396,6396,0,0,30,,New Coke bag I got from Target for buying Coca Cola! #cute #cocacola #adorable #beachbag,,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6397,6397,6397,3,0,249,,Ain't noting better then a Mexican Coke on a hot summer day #cocacola #summer2013 #relax #chillen #fuckyea,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6398,6398,6398,0,0,89,Peru,#huge #blacklabel #wow #lol #funny #alcohol #johnniewalker #amazing #special #bigger #than #3liter #cocacola #trago,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6399,6399,6399,0,0,60,,Yeyyyyy finally found one :) #coke #cocacola #shareacoke #callum,,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6400,6400,6400,2,0,251,Spain,Savner Niesen min :( #miss #my #niece #cute #skjÃ¸nn #bergen #cocacola #love @jeanettefs,29649,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6401,6401,6401,2,1,303,Hungary,Aszongya haver !,1119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6402,6402,6402,0,0,84,United States,"Oh #kansas, how quaint you are. #cocacola #oldschool ïŒ_ïŒ_ïŒ_",66047,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6403,6403,6403,31,5,407,,<3,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6404,6404,6404,1,0,318,,Bad driver couldn't back his truck in on a tight corner haha. Hella car was #waiting #sf #sfsu  #dalycity #photooftheday  #instajoke #jokeoftheday #cocacola,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6405,6405,6405,0,0,277,United States,Picnics with this guy are never bland :) #latergram #picnics #harrygriffinpark #masonjars  #cocacola #woodencrates,92071,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6406,6406,6406,14,1,185,,#cocacola,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6407,6407,6407,2,0,188,,Dinner <3 #pizza #foodporn #love #cocacola #likeitup #instafood #instadaily #instasphere #instapost #tweetgram #hotnready #little #ceasers,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6408,6408,6408,927,8,946,,My arm?,,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6409,6409,6409,0,0,96,,#selodicelacocacola #cocacola #numero1,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6410,6410,6410,1,0,172,,Snack time! #crunch #vanillacoke #cocacola #yumm #snacktime #candy #soda,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6411,6411,6411,0,0,382,,#megageil #lecker #tavernemykonos #solingen #sg #grieche #griechisch #rÃ¶stis #rÃ¶stkartoffeln #tzaziki #bauernsalat #kalamari #babykalamari #frittiert #tintenfisch #cola #cocacola #coke #gÃ¶nnen #stammtisch #stammi #wws,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6412,6412,6412,2,0,119,Brazil,"QUANDO VOCÃ_ SENTIR A SOLIDÃƒO NA ESCURIDÃƒO, LEMBRA DE QUEM TE FAZ #FELIZ... #boanoite #tateno #lanche #komilÃ£o #cocacola #instamoment #smile #looktonight #eapdrizinho #sozinho #pensativo #poesia #instalook #diadosnamorados #solteiro",19600-000,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6413,6413,6413,4,1,105,,"Latinha Mini, q fofa!",,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6414,6414,6414,0,0,260,Mexico,#Sonrie #VolvamonosLocos #CocaCola #Buzz,37150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6415,6415,6415,0,0,510,,<3 #cocacola #isbetter #as #JesusChrist,,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6416,6416,6416,27,1,338,,#heiÃŸluftballon #bruder,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6417,6417,6417,0,0,268,Spain,#bacardi #cocacola #glass #rum,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6418,6418,6418,3,0,101,,#fashion #outfit #ootd #style #summer #cute #tanks #tanktops #inspiration #alcohol #jackdaniels #coke #cocacola #hipster #grunge,,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6419,6419,6419,0,0,21,,#Chicha #AlFakher #Night #CocaCola,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6420,6420,6420,317,2,1388,France,,6400,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6421,6421,6421,0,0,80,,n_n . #drink #cocacola #hola xddd,,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6422,6422,6422,1,0,116,,Importado de Mexico #CocaCola #favorite,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6423,6423,6423,12,0,201,,#chill#chillin#estrella#lays#strong#blue#cocacola#niomniom#friends#fun#funny#games#smiles#garden#sweet#cute#simple#instagood#instafriends#photooftheday#instalike#likeit#TagsForLikes#followme#everydayisweekend#summer#super#mua,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6424,6424,6424,6,0,10,,#jackycola #jackdaniels #girls #party #cocacola #nightlife,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6425,6425,6425,0,0,2337,,Not a Coke person but this is hittin the spot tho #CocaCola #classic #coke,,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6426,6426,6426,9,0,61,,#BoaNoite #GoodNight #Casa #Primos #Amigos #Friends #Maloqueiros #Bebendo #CocaCola #Assitindo #TV #TelevisÃ£o #We #Are #Very #Crazy #FuckYeah #BelÃ©m #ParÃ¡ #Brazil #Brasil -- #Feios #Me #Beutiful hahaha u.U --- #Follow #FollowMe #Segue #SDV -- com... @luang92 @alddooamaral,,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6427,6427,6427,49,5,470,Brazil,"Namorada nova,Ã© nois di novo,dai pa mais ! Hahaha Feliz dia dos namorados #sccp #amoreterno #noisdinovo  #corinthians",37550-000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6428,6428,6428,3,1,39,,â™¥ #love #presente #cocacola #amo â™¥â™¥,,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6429,6429,6429,0,0,404,Canada,Inside #CocaCola #Coke,J7E,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6430,6430,6430,3,0,366,,Ruivinha s2 . #cocacola #red #bestfriend #goodfriend #goodtime #adorable #love #crazy #happy #smile #lingua #rj #princess #adm #resenha #funny #fun #igers #live #memories #likes #photooftheday #instagood #instamoment #girlfriend #forever #friend #likesforlikes #followme #kiss .,,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6431,6431,6431,0,0,14,,#Ã¶issÃ_#tÃ¶issÃ_#cocacola#cashew#retrosohva,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6432,6432,6432,1,0,291,,"Dad left the beer in mine and @ilovebassguitars25's fridge, but we're good with our own stash ï˜çï˜‹âœŒ #Food #Fridge #Yum #Pickles #CreamCones #Soda #CocaCola #Sprite #Clean #WhoNeedsAlcohol #NotUs #SoberForever",,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6433,6433,6433,1,0,126,,#cocacola #pringles #snack #time #boyfriend #lovehim #bestfriend #myeverything @tato_mejia,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6434,6434,6434,0,0,138,,Coke Icee on this hot summer afternoon. #refreshing #cocacola #summertime #happy,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6435,6435,6435,0,0,115,,#regram of the #chalkboard I got for Grant today :) #cocacola,,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6436,6436,6436,4,0,261,Brazil,"#Togetherness #bottle ...
#cocacola #cocacola_br #fcc2013 #fwc2014 #football #soccer #fifa #spetto #brasil #brazil #brasilia #igers #igersrio #igersbrasil #igersbrazil #instago #instahub #instagood #instagram #instagram #instamood #tweegram #all_shots",,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6437,6437,6437,0,0,36,,#cocacola#instagood#loveit#relaxing#drink#old#vintage,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6438,6438,6438,1,0,427,Denmark,Hahaha #cocacola#pepsi#custommade#fun#,2300,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6439,6439,6439,1,3,27,,- Ain taoo bom Comer qinda mais quando vc ta com aquela Fome' :D #Pizza #Cocacola #Familia #Alegria #Sorrrisos #Uniao  #MuitoBom #Adorodmais #BoaNoite,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6440,6440,6440,7,1,740,,#selfie #cokezero #cocacola #coke #zero #soda #hoodie #instagood #igers #instagram #eyes #followme #cute #instalike #instalove #instamood #instagram #instadaily #instapic #follow #likes #likeit #doubletap #instagramhub #instafamous #lol #instaphoto,,10,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6441,6441,6441,1,0,352,Brazil,"Dia dos namorados nada de sair, pizza coca e filminho agarradinho com meu amor ï’èâù_ #valentinesday #pizza #cocacola #filme #frio #amo #coladinha #comoamor #veryhappy",05546-060,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6442,6442,6442,161,7,499,,Photo:m.moein,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6443,6443,6443,1,0,63,,#you #me #cocacola #love,,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6444,6444,6444,7,0,546,,McDonald's. #rome#italy#coke#cocacola#ifollowback #followme #followmeplease #followforfollow #follow4follow #f4f #shoutoutforshoutout #follow #shoutout4shoutout #shoutout #s4s #likeforlike #l4l #like #likes #likesforlikes #likes4likes #like4like #commentforcomment #comment4comment #c4c #TFLers #tfler #tagsforlikes #tags4likes,,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6445,6445,6445,0,0,223,,Gula com minha pequena irmÃ£ *-* #chocolate #demontao #nestlÃ© #cocacola #irmÃ£,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6446,6446,6446,0,0,611,,I'm a #sucker #spoiled #cocacola,,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6447,6447,6447,2,0,68,,#love#forever#cocacola#cans#vintage#,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6448,6448,6448,0,0,34,,"En el paÃ_s puedes faltar harina, aceite, pollo, mantequilla, pero nunca la #CocaCola",,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6449,6449,6449,0,0,404,Canada,#CocaCola #Coke,J7E,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6450,6450,6450,3,0,249,,Yesterday at Johnny rockets  #cocacola #coca #cola #jonnyrockets #yummy #soda #pop #colorado #yesterday #noedits #beautiful #happy #sun #summer #bubbles #glass #nofilter #amazing #america #awesome #perfect #crazy #instagood #diner #cool #hashtag #loveit #happy #doit #hipster,,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6451,6451,6451,,,,,Found a coke bottle with my name but didnt buy it. Why? Because I'm not a fucking sheep. #cocacola #idiotsarewinning http://t.co/GzflDT7WAN,,NA,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6452,6452,6452,2,1,261,Italy,ï˜„ manca #bimba @kurutellotrallalla #cocacola #name #logo #family #dioccanchefigata,55047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6453,6453,6453,0,0,179,,#Tablete #ao #Leite #Crocrante #Tortuguita #CocaCola,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454,6454,6454,9,0,278,Italy,#cocacola#cool#smile#sweet#gift#mylove#life#live#people#man#girl#good#webstagra#words#true#well#solocosebelle#instadaily#instamood#iphonesia#instagrames#instamood#kissï˜»ï˜»ï˜»,80142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6455,6455,6455,0,0,138,,#gotitfree #krogerdelichicken #kettlechips #cocacola #delicious #bzzagent #producttesting #onlypaidsalestax #7cents #ilovebzzagent @bzzagent,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6456,6456,6456,0,0,77,,#we #love #cocacola #drink #cold #hot #summer #germany #chillen #love,,9,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6457,6457,6457,0,0,121,,#cocacola#natalia#jakub#marketigovy#tah#kupujte#deti,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6458,6458,6458,1,0,20,,#oldie #cocacola #sea #summer,,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6459,6459,6459,0,0,77,,Cokes on a Plane. #cocacola #bro #paul and #gavin #gavinandpaul #newnames #pleurs,,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6460,6460,6460,2,0,212,,Cold bottles of coke + the hottest town = we might just survive. ;) #cocacola #hotday #swimming #pll @bluejayy99,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6461,6461,6461,28,3,373,Costa Rica,Coke cans in Costa Rica have resealable tops!,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6462,6462,6462,4,0,164,,#cena #diner #bestfriend #patate #crochette #cocacola #lemon #sardegna #ilovesardegna #l4l #f4f #likeforlike #followforfollow #like #followme,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6463,6463,6463,1,0,171,United States,Always #refreshing #beverage #cocacola #coke in the #red #can #lol,49512,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6464,6464,6464,1,0,68,,#cocacola#il#boss,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6465,6465,6465,4,1,134,,Finally found a bottle of coke with my name on,,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
