"X","Unnamed..0","instagram_likes","instagram_comments","instagram_followers","country","title","zip","X.cocacola","X.coke","X.love","a","X.drink","X.cola","my","i","X.me","X.instagood","the","X.followme","X.summer","X.like","X.red","X.name","X.coca","with","X.instagram","coke","X.follow","X.friends","X.happy","coca","de","X.picoftheday","to","X.share","cola","X.photooftheday","X..","and","X.my","X.food","X.tagsforlikes","me","X.instadaily","X.cool","X.instamood","la","X.fun","X.cute","this","X.girl","in.","X.with","X.like4like","X.swag","is","of","kmeans"
3002,"3002",0,0,207,NA,"#cocacola #collection",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
2937,"2937",188,5,465,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
3989,"3989",3,0,19,NA,"#cocacola #milkshake #yummy #love #amazing #antibully #food #forever #foodporn #lmao",NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
149,"149",3,0,5764,NA,"#friends #walks #tired #hotday #sun #stirfry #greg #cake #cocacola #Mirrors #trampoline",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6"
2643,"2643",59,2,697,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
4230,"4230",0,0,152,NA,"#share#a#coce#with#him#cocacola#at#school#",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2462,"2462",0,0,19,NA,"#CocaCola #mamma #amore #nonmimancanulla",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
5624,"5624",3,1,181,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
3531,"3531",0,0,1059,"United Kingdom","Just sharing a coke with pope @ollie_pope10  #dietcoke #cocacola #drink #fizzy #names #oliver #ollie #funny","SO30 4",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4"
4936,"4936",0,0,2,NA,"Хотите меня. #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
3967,"3967",4,1,798,"Italy","#condividi#una#cocacola ","24050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
7196,"7195",4,0,64,NA,"Woeeehoe eindelijk heb ik mn naam haha! #cocacola #tamara",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1417,"1417",7,2,820,"United States","Ready for Father's Day?","32792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4"
3809,"3809",10,0,1753,NA,"#cherrycola #cocacola #summer #drink #cold #yum #picoftheday",NA,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7"
8182,"8181",46,0,376,"Germany","#love#best#day#fun#elbe#und#parkaffe#wasser#fritzkola#cocacola @yzay","22765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
2905,"2905",30,0,724,NA,"#Bijoux #Jonathan #Cocacola #Red #Bottles #Black #Fastfood #fat #you #him #yourself #like #good #friends #georgous",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
7083,"7082",1,0,38,NA,"#jægersborggade #nørrebro #cocacola #tisicola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10018,"10017",7,0,338,NA,"#like #like4like #likeforlike #lforl #l4l #likeit #follow #followforfollow #f4f #followme #follow4follow #fforf #cool #swag #instagood #instapic #hot #justinbieber #jb #belieber #drink #food #1D #coke #cocacola",NA,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"2"
3308,"3308",NA,NA,NA,NA,"Mon dernier jour de cour jsui sorti comme sa du lycée ! J'avais trop de swaag mddr #CocaCola #Montre #Guess http://t.co/4WmkQ9UH4B",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7247,"7246",4,1,51,NA,"Finally my mummy got my name!! @jack_croker @samcroker #been #looking #for #ages #share #with #alice #cocacola #so #happy #yay",NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"8"
10808,"10807",9,0,7,NA,"#angrybirds #like #usa #me #megusta #juntos #JustinbIeber #Eminem #forever #batman #Adidas #Nike #cocacola #Pepsi #swag #swagger #Moscow #bebé #baby #skate #ManchesterUnited  #Russia #friends #box #boy #America #World #london #argentina",NA,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"8"
33,"33",17,3,541,"Italy",NA,"80121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
7252,"7251",13,0,196,NA,"#cocacola#i#like#so#much#cocacola#like#for#taggs#likefortaggs#like4taggs#i#love#instacocacola",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
1809,"1809",0,0,77,NA,"#risotto#pomodori#saucisson#cocacola#cola#femme#triton#tv#famille#bonap#casa",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8447,"8446",9,4,36,NA,"#friends #dinner #italianfood #italiandishes #italiankitchen #italia #italiantaste #italy #pizza #cocacola #coke #bestoftheday  #TagsForLikes #picoftheday #photooftheday #instamood  #instagood #instadaily #felicità",NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"8"
2402,"2402",2,0,77,NA,"Rıdvan, coca cola? #instagram #instagood #instamood #me #cocacola #cola #saskaloz #color #green #red",NA,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"8"
2712,"2712",9,0,382,"Netherlands","Reading this book for English! I drink too much coke... 
#f4f #potd #picoftheday #photooftheday #instamood #instagood #instalike #instafollow #instagramhub #instagramfollow #iphonesia #iphoneonly #followback
#cocacola #obsessed #english #book #like #love","1069",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"2"
7203,"7202",11,1,125,"Finland","#Drinking#coke#with#my#sister#and#friends#cold#darkbrown#cocacola#best#holiday#ever#<3","33200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2051,"2051",0,0,43,NA,"Å kim sku eg dela dinna med #cocacola ??",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10022,"10021",1,1,316,NA,"Barbona#occhi#rossi#vampiri#lol#cocacola#mac#ti#amo#sei#una#barbona#tutta#ossa#niente#cuore#love#smile#vampire#giovedi#scorso#scuola#finita#yuppi#instaschool#instasmile#instafriends",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
3187,"3187",11,0,531,NA,"Presentinho dele. *-* #cocacolashoes #love #diadosnamorados #instagram #cute #shoes #me #fashion #igers #cocacola #pants #instamood #centauro #tbt #like4like #allstar #instagood #iate #likebackteam #like #jj #ootd #colcci #alternative #style #beautiful #likeforlike #presente #converse #photooftheday",NA,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"3"
6558,"6557",3,0,117,NA,"#CocaCola #Korea #Gift",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8873,"8872",3,0,96,NA,"Finally found it! #coke #shareacoke #cocacola #friends #scott #abouttime",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7474,"7473",33,1,526,NA,"#Canon #coca_cola",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
66,"66",0,0,1,NA,"#cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
11221,"11220",0,0,38,NA,"Need a replacement ASAP, Not healthy, 4 cans in a day!!!???!!! #CokeAddict #instacoke #CocaCola #caffeine",NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"8"
10372,"10371",0,0,298,NA,"Fuck you #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
10370,"10369",1,0,89,NA,"Ma collection s'agrandit #coca #coke #diet #dietcoke #cocacola @julypek",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2337,"2337",0,1,92,NA,"#my#name#ny#nike#apple#iphone5#festina#limitededition#ea#armanijeans",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8519,"8518",13,0,53,NA,"Anke la Coca-Cola mi pensa  #cocacola #name #tag #davide #marketing #picoftheday #photooftheday #tagstagram #igers #italy #iphone #instapic #instagood #instagram #instamood #iphonesia #instadaily #iphoneonly #iphonephoto #igersbologna",NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"8"
7219,"7218",1,0,33,"Argentina","Drink 
#InstaFisheye #coke #cocacola #redandblack #drink #sweet #sugar","1602",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7601,"7600",12,0,69,NA,"My Coca cola unfortunately not with my name on it ☺ Framatic #drink #slurp #TagsForLikes  #yum #yummy #thirst #thirsty #instagood  #can #cocacola #digogmig #shareacokewith #follow #followme",NA,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1779,"1779",0,0,243,NA,"Posle dužeg traganja, nadjoh se!
#cocacola #happy #podgorica #montenegro",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
5444,"5444",33,1,1031,"Brazil","hahaha","01503-010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4"
8935,"8934",46,1,1184,NA,"Nervennahrung ☺ #mcdonalds #cheeseburger #cocacola #longchamp #bag #car #driving #too #fast #too #far #ferrari #fiat",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4"
9689,"9688",3,0,44,"Hungary","That's V.I.P niggas! #coke #vip #cocacola #coca #cola #alaskanthunderfuck #mik #tgod ha már mindenki felbasz egy kólás képet","1123",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
3162,"3162",0,0,98,NA,"Finally after 19 years a product with my vague name on it! #cocacola #coke #share #shareacoke #personal #name",NA,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
9374,"9373",1,0,480,NA,"#wow #loveit #vanillacoke #cocacola #haha #happy #surprised #face #mmmmm #in #my #uniform #got #it #from #spar #back #from #school",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
3107,"3107",1,0,124,NA,"Ho tutto ""l'amore"" di cui ho bisogno XD #cagliari  #sardegna #italy #cocacola  #red #love #amore",NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1046,"1046",6,0,509,NA,"#coca#cola#cocacola#light#diet#addict#0calorie#mini canette#so#cute#je#craque#adore#like#mini#small#little#everywhere#you#go#cocacola#always#so#good#drink#fresh#world#best#love#enjoy#coca#time#instacocacola",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
132,"132",0,0,224,NA,"#fifa13 sponsored by #cocacola sike i wish . My sick ass #trophy #1stplace #sony #ps3  and today i finally beat @abrrrrrraham . He could call me #daddy now. #awesome #happy",NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
1072,"1072",0,0,44,"France","#grandpalais #paradisio #cocacola #fiat500 #mk2 #bigoudis #roller","75008",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2750,"2750",5,0,54,NA,"#cocacola#france#friends#fun#happy",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7332,"7331",27,1,631,NA,"Lyxar till det lite efter jobb  #väl #förtjänt #cocacola #lax #godis #blåbärspaj #instacollage #kommerdöefteralldennamat #skitsammadörmättiallafall",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
1201,"1201",22,1,1426,NA,"Danke mein Schatz ❤ so süss!! I love you babes  @alexanderputzi_7",NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4"
10182,"10181",1,0,418,"Italy","❤ #cocacola","80014",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
4394,"4394",9,2,112,NA,"#teile#dein#coke#cocacola#zero#love#you#food#and#drink#thursday#school#suck#austria @viki_always_bon_jovi :-)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10590,"10589",0,0,91,NA,"#cocacola#tesoro",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
657,"657",10,0,267,NA,"#me #and #my #boyfriend #cocacola #yummi #nice #share #a #cocacola #with #us #cute #love #him #danish #couple",NA,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2"
3948,"3948",0,0,39,"Belgium","Just do it! #cocacola","1910",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
11124,"11123",0,0,288,NA,"#cocacola #sharewithmartina #martina #likes",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
8991,"8990",8,0,164,"Italy","My Cola #cocacola #coke #silvia #drink #ig #it #igers #italy #italia #instapic #instacool #instagram #instagramers","50121",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
2726,"2726",0,0,22,NA,"#condividi #cocacola con #antonia #zucchetta #ilenia #friendship #love",NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1231,"1231",0,0,295,NA,"Shocking quality but mum found my name yay #coke #name #shareacokewith #stephanie #cocacola #red",NA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
435,"435",2,0,37,NA,"#futbol #alianza #playeraMA #loquiero. #tagsforlikes #like4like #cocacola #peinada #aburrida #besos",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"8"
7475,"7474",18,0,107,NA,"#true #cocacola #goes #with #everything #edible #except #curry #yucky #f4f #followforlike #followforfollow #l4l #lawl #lol #like #followme #instafan #instame #instagood #instabored #instashit #instahappy #yolo",NA,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"8"
9941,"9940",7,1,30,NA,"Cocacola#jupiiiii#bubble#",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8588,"8587",92,1,1480,NA,"♥ #amore #papà #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4"
109,"109",0,0,137,NA,"Me sinto feliz agora. #CocaCola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7657,"7656",4,0,58,NA,"Dela en coke med Alexander och Jessica #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2821,"2821",6,0,296,NA,"Got a coke bought for me today #coke #cocacola #coca #cola #my #name #present #drink #love #cute #pretty #bottle #hand #picoftheday #instagood #instadaily #l4l #likeforlike #f4f #followforfollowback #followforfollow #followme",NA,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2"
377,"377",0,0,16,NA,"Che storia! #cocacola #coke #pizza #happiness",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
6524,"6523",NA,NA,NA,NA,"RT @YzYassou: Mdrrr miskin il a pas trouver #CocaCola #comprendraquipourra http://t.co/QWOmREc3hi",NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
10256,"10255",3,0,116,NA,"#shareacokedk @stephdinsen #drink #drinks #slurp #TagsForLikes #pub #bar #cocacola #yum #yummy #thirst #thirsty #instagood #cocktail #cocktails #drinkup #glass #can #photooftheday #beer #beers #coke",NA,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
3566,"3566",1,0,280,NA,"Matts so cute  #he #bought #me #a #coke #and #corrected #my #name #aw #boyfriend #matt #hollie #cutie #cocacola #getmynameright #sadface #like #likeforlike #likeforfollow",NA,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
5914,"5914",3,0,238,"Brazil","O melhor da noite #japones #japenese #comida #sushi #sashimi #temaki #cerveja #Heineken #shimejii #citrus #cocacola #light #beer #coke #night #sampa #saopaulocity #noiteemsampa #restaurant #aoyama #jardins #sampa #me #me #good #verygood #delicious #perfect","01411-007",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
3507,"3507",2,0,189,"Poland","#brunetka #brunette #cocacola #grubas #shop #piotripawel #fisheye ","80-034",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
10364,"10363",2,0,82,NA,"I found it! #cocacola #love #beauty #bestoftheday #daily #dailypic #dailynews #follow #girl #instaday #instajune #june #like #likes #likeit #photo #style #tweegram #instalike #instaphoto #picoftheday #photooftheday",NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"8"
11272,"11271",3,0,49,NA,"Haha. Piotrek kjøpte cola med navn han mente var passende til oss! #coke #cola #cocacola #insult #instadaily #instaweather #thirst #cloudyday #workday #exercise #workout",NA,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
959,"959",97,3,1773,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7"
