,Unnamed: 0,Unnamed: 0.1,instagram_likes,instagram_comments,instagram_followers,country,title,zip,#cocacola,#coke,#love,a,#drink,#cola,my,i,#me,#instagood,the,#followme,#summer,#like,#red,#name,#coca,with,#instagram,coke,#follow,#friends,#happy,coca,de,#picoftheday,to,#share,cola,#photooftheday,:),and,#my,#food,#tagsforlikes,me,#instadaily,#cool,#instamood,la,#fun,#cute,this,#girl,in,#with,#like4like,#swag,is,of
10856,10856,10855,0.0,0.0,48.0,,労働後のコーラ、うますぎる(*_*)！！！ #cola #cocacola #コーラ #コカコーラ,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10857,10857,10856,0.0,0.0,172.0,France,Barbecue en plein désert d'Egypte #bbq#Egypte#hallal#cocacola#Palestine,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10858,10858,10857,3.0,0.0,95.0,,#freetime #Free #Time #yesterday #friends #friend #cola #Coca #cocacola #red #drink #mniam #yummy #Poland #polishgirl #polishboy #Paulina #sweetheart #Patryk,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10859,10859,10858,1.0,0.0,523.0,,I want this. #cocacola #lucie,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10860,10860,10859,1.0,0.0,73.0,,#shopping med #søster #cocacola #cola #gjøvik,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10861,10861,10860,70.0,2.0,930.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10862,10862,10861,0.0,0.0,177.0,,#yes #cocacola al retrogusto di umiltà,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10863,10863,10862,0.0,0.0,35.0,,"A nice present from meggles ;)
#thomas #cocacola #present #sunny #leeds",,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10864,10864,10863,12.0,0.0,1151.0,,Oh work #Arizona #home #cute #instamood #instagay #gay #gayboy #gays #life #happy #love #work #graveyard #selfie #scruff #glasses #pepsi #beer #cocacola #drpepper,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10865,10865,10864,0.0,1.0,128.0,Italy,@robinverrecas this is for you bro!,21015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10866,10866,10865,3.0,0.0,96.0,,#cocacola #teilemit #julia  #me #and #my #bestfriend  #nicestnameoftheworld #smells #good ♥ #bestoftheday #bestfriends #bestlife  #instafun #instafad #instapic #instaphoto,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10867,10867,10866,0.0,0.0,240.0,,#cocacola #vanilla #cocacolavanilla #beste #freshasfuck #indahitz #kunnswos,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10868,10868,10867,1.0,0.0,112.0,,Cocktail de estudiante #Examenes #Derecho #Fanta #CocaCola #Verano,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10869,10869,10868,0.0,0.0,91.0,,Our happiness <3  #CocaCola,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10870,10870,10869,1.0,0.0,12.0,,#cocacola #love #fun @duppa1,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10871,10871,10870,0.0,0.0,41.0,,#coke #queen #sharing #cocacola,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10872,10872,10871,130.0,2.0,969.0,,Hugs and kisses!,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10873,10873,10872,116.0,1.0,969.0,,Live in la vida loca!,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10874,10874,10873,212.0,1.0,969.0,,"Sonhar e alcançar era seu desejo profundo, e foi na ponta dos pés, que ela foi alcançando o mundo! *-*",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10875,10875,10874,0.0,0.0,497.0,,#instaitalia #cocacola #polaroid,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10876,10876,10875,9.0,0.0,23.0,,#girls #polishgirls #instalike #inastagood  #instamood #cocacola #cinema #underground #hair #face #white #blue #smile #bestoftheday,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10877,10877,10876,0.0,0.0,44.0,,Brosjan :D @olechrsko #shareacoke #bro #cocacola,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10878,10878,10877,0.0,0.0,255.0,Malaysia,Hehe... #Macaroni #Salad & #CocaCola,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10879,10879,10878,0.0,0.0,73.0,,Destapa la felicidad  #CocaCola,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10880,10880,10879,0.0,0.0,28.0,,Coke met de Koning ; ) #nimwegen #nijmegen #cocacola#koning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10881,10881,10880,8.0,0.0,99.0,,#instadaily #boys #polishboy #instalike #school #instamood #swag #swagg #instalove #insta #lol #boring #school #instagood #cocacola #cola #sport #football,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10882,10882,10881,6.0,0.0,148.0,,#friends #coke #cocacola #memories #bbq #summer #instadaily #instapic #goodtimes #again #love #tan,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10883,10883,10882,4.0,0.0,50.0,,I FINALLY FOUND MY NAME! yeyy! haha :) #coke #cocacola #myname #ella #finally #found #it #yeah #cokename #yay #happy #cocacolabottle #cool #instaphoto #pictures #followme #like #feelfreetofollow #finnish #finnishgirl #instapic #yummy #drink,,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10884,10884,10883,0.0,0.0,215.0,,#rapper #cocacola #red #today #instagram,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10885,10885,10884,1.0,0.0,139.0,,#cocacola #superstar #niamy #love #it #instanice #instapic #instagood #followme,,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10886,10886,10885,1.0,0.0,25.0,,Drink to That!  #cheers #bestfriend #cocacola #pink,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10887,10887,10886,0.0,0.0,77.0,,#myside #fridge #junk #cocacola #fizz,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10888,10888,10887,120.0,0.0,3128.0,,#Romania#ASAP#kik#kill#no#zero#jazz#cocacola#rc#pepsi#superball# #lipstick#red#australia #norway #canada#sunshine#sunset#Cakes#cake#KFC#photoshop#view#ig_captures#igers#getinmybelly,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10889,10889,10888,109.0,0.0,3128.0,,#Romania#ASAP#kik#kill#no#zero#jazz#cocacola#rc#pepsi#superball# #lipstick#red#australia #norway #canada#sunshine#sunset#Cakes#cake#KFC#photoshop#view#ig_captures#igers#getinmybelly,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10890,10890,10889,283.0,10.0,2478.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10891,10891,10890,7.0,1.0,911.0,Spain,Party with Coke! #coché,14010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10892,10892,10891,0.0,0.0,51.0,,Ahora si que si me han comprado!! Amo la coca cola!!! #cocacola #red #sergio,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10893,10893,10892,3.0,0.0,114.0,Slovenia,☺ #cocacola #zero #drink #for #me #work #friends #happy #day,2000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10894,10894,10893,3.0,0.0,13.0,,Love the simple #design of this #polish #can of #cocacola bought in #chinese #takeaway in #london #coke  #packaging  #productdesign,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10895,10895,10894,171.0,1.0,969.0,,"Brincadeira de criança, como é bom! Como é bom! Hahaha eu tenho a força !",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10896,10896,10895,96.0,2.0,969.0,,I wish you here! <3,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10897,10897,10896,2.0,1.0,235.0,,♡ @isidoramrdak #mc #donalds#usce#shopping#centar#cocacola#love#instagram#serbia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10898,10898,10897,2.0,0.0,333.0,Hungary, #coke #cocacola #name #volkswagen #passat #red #car #travelling,8900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10899,10899,10898,0.0,0.0,23.0,,#hair #blondhair #girls #polishgirls #instalike #instagood #bestoftheday #cocacola,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,10900,10899,5.0,3.0,62.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10901,10901,10900,3.0,0.0,33.0,,#forever #young #yolo #cooke #cocacola #bouteille #allumé,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10902,10902,10901,5.0,0.0,306.0,,#cocacola #sign #signs #patterns #lines #wall #wallpaper #red #blue #lookingup #losangeles #socal #southerncalifornia #california,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,10903,10902,2.0,0.0,15.0,,It's gonna be a good day!! #newshoes #nike #bagel #cocacola #hangover,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10904,10904,10903,0.0,0.0,250.0,,Victiiiiime du marketing ... #cocacola #marketing #bottle,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10905,10905,10904,,,,,#cocacola #bored :)) http://t.co/iiGhEr85qF,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10906,10906,10905,0.0,0.0,16.0,Poland,#cocacola #zero #mistrz #podziel_się_radością,58-500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10907,10907,10906,3.0,0.0,231.0,Italy,#coke #cocacola #love,34011,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10908,10908,10907,0.0,0.0,205.0,,Yepp!✌ #twister #cocacola @emeliiehog  @sexigaadam,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,10909,10908,0.0,0.0,143.0,Bosnia and Herzegovina,#cocacola#for#who#haha,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10910,10910,10909,2.0,0.0,222.0,,Coke tastes better in a can #coke #cocacola #red #real #taste #uplifting #refreshment #white #ha,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10911,10911,10910,4.0,0.0,314.0,,#me #cocacola #stress #studio #instacoca #condividi #amore #kuwait #q8 #condividicocacola,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10912,10912,10911,0.0,0.0,84.0,Philippines,Miryenda! Mantou #mantou #breadsticks #stuffedbread #cheesy #meltcheese #roastbeed #cocacola #coke #geekerzoneinternetcafelp #iprintdesigns,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10913,10913,10912,16.0,2.0,306.0,Brazil,I love you <3,03880-000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10914,10914,10913,0.0,0.0,28.0,,#movie#time#rainy#day#the#lucky#one#food#cocacola#candy#with#my#junior#girl @lotta_emiliaa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10915,10915,10914,482.0,2.0,4098.0,,What's Up Doc'?,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10916,10916,10915,0.0,0.0,43.0,,#coke #cocacola #drug #vicious #vicio,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10917,10917,10916,0.0,0.0,7.0,United Kingdom,#lovemydad #dave #cocacola,PO36 9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10918,10918,10917,3.0,0.0,351.0,Spain,#cocacola #truck #lovely #sunny #day #happiness #summer #june #love #КокаКола #Праздниккнамприходит #весельяприносит и #вкусбодрящий #летосолнцежара #насмучаетжажда #атутеще #этотгрузовик ☀☀☀☀☀☀☀,03002,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10919,10919,10918,8.0,0.0,493.0,Turkey,#cocacola #coke #alcohol #drinks #straw #ice #doubletap #heart #holiday #missit #takemeback,48700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10920,10920,10919,15.0,1.0,775.0,,Danke #CocaCola - #foreveralone -Gefühl ,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10921,10921,10920,1.0,0.0,5.0,,#io #cocacola #bomber #esselunga #likeit #followme #torino,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10922,10922,10921,0.0,0.0,33.0,Belgium,#cocacola #bubbles,9000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10923,10923,10922,18.0,0.0,237.0,,#cocacola #cocacolazero #TagsForLikes #TFLers #tweegram #photooftheday #20likes #amazing #followme #follow4follow #like4like #look #instalike #igers #picoftheday #food #instadaily #instafollow #like #iphoneonly #instagood #bestoftheday #instacool #instago #all_shots #follow #webstagram #colorful #style #swag,,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
10924,10924,10923,22.0,1.0,951.0,Qatar,Hooray! Serving #CocaCola in the #Lounge!  but only temporary =( #favorite #softdrink #MoreOptions #PT #FirstClass #BusinessClass #VIP #DOHDP #VVIP,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10925,10925,10924,2.0,0.0,320.0,Russia,#coke #cocacola #cola #cinema #girl #like #атриум,105120,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10926,10926,10925,0.0,0.0,248.0,,English excursion today with #cooper and #cocacola,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10927,10927,10926,0.0,0.0,253.0,,Fant Mette cola ❤ #cola#hot#cold#red#drink#cocacola#mette#skateboard#sun#sandingane,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10928,10928,10927,0.0,0.0,9.0,,Un #CocaCola ? :),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10929,10929,10928,5.0,0.0,76.0,,#free #cocacola #in #krakow #poland #drink #yummy #friends #like4liles  #like #tags4likes #follow,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10930,10930,10929,2.0,0.0,55.0,,#cocacola#red#tasty#gold#audi#car#Kaunas#city#guess#insta#nails,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10931,10931,10930,3.0,0.0,74.0,,#cocacola #mansouralsuwaidi #alsuwaidi #GMC #pickup #photography #uae #locals #abudhabi,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10932,10932,10931,8.0,2.0,1121.0,United Kingdom,Look everyone..look what I found yesterday in my corner shop..of all places!!! Lol x #cocacola #myname #loveit,NP12 0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10933,10933,10932,2.0,0.0,48.0,,Dernière heure de l'année tous ensemble! @remleroi @cocorider @ebersoldemarie ... 2GT4 Aight! #CocaCola#fun#pataya#Chips#enjoy#kronenbourg#KR3W#enjoy#with#brow#quenelle#douillage#somalienne#popow#Fanta#Lait#Lays#Scheppes#Lipton#IceTea#lycée#marchal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10934,10934,10933,2.0,0.0,28.0,,#cocacola #me #truth,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10935,10935,10934,1.0,2.0,646.0,,Cute,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10936,10936,10935,10.0,7.0,114.0,,*____* @davidvaniii #onedirection #band #directioner #followme #follow #like #likers #likeplease,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10937,10937,10936,5.0,0.0,889.0,Norway,Coke and hot dog before flying to Spain  #love #instagood #me #cute #instagramtagsdotcom #tbt #instamood #iphonesia #picoftheday #beautiful #igers #food #instadaily #tweegram #summer #instagramhub #sweden #bestoftheday #cocacola #iphoneonly #igdaily #picstitch #webstagram #bergen #coke #oslo #norwegian #sweden #norge #norway,5258,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
10938,10938,10937,0.0,1.0,88.0,,My occasional indulgence.,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10939,10939,10938,1.0,0.0,778.0,,#coke #cocacola #bottle #personal #soft #drink #instafamous #instagramers #instamood #instapics #iphonesia #teamiphone #iphone4,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
